title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
"Clean interior, room for legs, and a friendly staff",Tokyo,Busan,North Asia,"I was pleasantly surprised to find that JAL had an updated 767-300 that had a good interior and ample size IFE behind each seat back.  As a westerner the food was a challenge, but nevertheless it was fresh.  I would recommend flying JAL again in the future.",March 2016,"April 19, 2016",5.0,5.0,4.0,5.0,5.0,4.0,,,
New York To Bangkok,New York City,Bangkok,International,JAL and American Express have a companion fare deal that makes it worthwhile to travel in Business Class at a reasonable price.  My wife and I flew from NY to Bangkok and for 22 hours business was the way to go on this trip.  Service was terrific and the meals were excellent.  I wouldn't want to travel this route on another airline.,April 2016,"April 17, 2016",4.0,4.0,4.0,3.0,5.0,4.0,,,
Will use them again in July.,Taipei,Calgary,International,"Patient, Polite Comfortable etc, etc, ontime. Enjoyed flying this long haul trip.  Saw how they treated some old age passengers and was impressed.",April 2016,"April 16, 2016",5.0,5.0,4.0,4.0,4.0,3.0,,,
Great Airline,Honolulu,Beijing,International,I needed to fly to Beijing at short notice. Decided to fly JAL almost on a whim based on this experience I will fly them again. Their customer service is nothing short of astounding. Due to a delay out of Honolulu my transit in Narita became very short. Their customer service people escorted me personally and rapidly thru the terminal and security to make sure I made the flight with a minimum of fuss and stress. Both legs of the flight were really comfortable great service I will fly them again,March 2016,"April 10, 2016",4.0,4.0,4.0,4.0,4.0,4.0,,,
Good,Misawa,Tokyo,Domestic,Nice flight to Tokyo.  Good service at check-in and on the flight.  It was a smooth flight and a good way to start the trip.,October 2015,"April 8, 2016",5.0,4.0,4.0,3.0,4.0,3.0,,,
good business class seats BUT,New Delhi,Tokyo,North Asia,"plane was new, seat was great BUT service is terribly slow! on a 7 hour night flight, dinner started to be served only two hours after take off and took another 2 hours to finish! all this in glaring cabin light which you had to endure regardless whether you gave up eating or not. very unflexible crew which was not able to arrang paid upgrades for three collegues",April 2016,"April 6, 2016",3.0,,,,,,,,
Amazing Hospitality,Hong Kong,Tokyo,North Asia,"My family and I were flying from Hong Kong to Tokyo on JL736 the first leg of our flight home to Vancouver. From the moment we walked up to the check-in counter we were greeted with friendly smiles and made to feel very taken care of.  The flight JL736 was fantastic. Our inflight crew was absolutely the best. I must however mention I was seated in 1K and the young lady (her name started with a ""M"" and is based out of Japan) who took care of us was positively wonderful. With her big smile she constantly made sure we were comfortable and had everything we needed. We thank you Ms. M and truly hope to be served by you in the future! 
We cannot wait to fly JAL again!",March 2016,"April 5, 2016",5.0,,,,,,,,
EXCELLENT SERVICE,Los Angeles,Osaka,International,"I just returned from Japan today, and I had to write about the excellent service we received on Japan Airlines.  My husband and I were traveling with our two grown daughters, one son-in-law and our three young grandchildren (a granddaughter of three and one-and-a-half-year-old twin boys)...YIKES!

I was so dreading the long flights, but every step of the way, from buying tickets to picking up our bags when we got home, was a very positive experience.  They made sure our check-in was as easy as could be.

We are a tall family, but legroom even in economy was fine. The seats were comfortable and the food delicious.  They had very nice meals for the children and a special meal for a vegetarian in our group.

 Both flights were right on time, and the entertainment offered was great.

EVERYTHING is great, but the star of the airline is the staff.  I have never received such pleasant and efficient service while flying. (Even when I have upgraded my seats.)  I am not sure how the flight attendants remain so cheerful on such a long flight.  They even cleaned the bathrooms during the trip.  

I will certainly put this airline at the top of my list, and I will definitely book JAL when I am going anywhere they fly.",March 2016,"March 31, 2016",5.0,4.0,4.0,5.0,5.0,5.0,,,
Top Service airlines,Guangzhou,Tokyo,North Asia,"I　ｈａｖｅ　ｂｅｅｎ　ｔｒａｖｅｌｉｎｇ　ａ　ｌｏｔ，　ｎｅｖｅｒ　ｓｅｅｎ　ａｎｙ　ａｉｒｌｉｎｅｓ　ｓｅｒｖｉｃｅｓ　ｃａｎ　ｂｅｔ　ｔｈｉｓ　ｏｎｅ．
ａｌｌ　ａｉｒ　ａｔｔｅｎｄａｎｔｓ　ｗｅｒｅ　ｖｅｒｙ，　ｖｅｒｙ　ｆｒｉｅｎｄｌｙ　ａｎｄ　ｗｉｌｌ　ｔｏ　ｈｅｌｐ．",March 2016,"March 31, 2016",5.0,3.0,3.0,3.0,5.0,4.0,,,
Japan Airlines flight,Hanoi,New York City,International,"Japan airlines was great.  Polite, attentive flight staff.  Food was good.  We flew a 787-8, which seemed brand new.  It was a good experience.",March 2016,"March 29, 2016",5.0,5.0,5.0,5.0,5.0,5.0,,,
World Class Airline,Kuala Lumpur,Chicago,International,"I flew Japan Airlines from KUL-NRT, the NRT-ORD. I was amazed. Even in economy, I felt special. The flight attendants were very personable. It is my favorite airline by far. I've traveled on a lot of large airlines, and this is the best. Better than Cathay and Emirates. Way to go JAL, I'm not easily impresed.",April 2015,"March 29, 2016",5.0,,,,,,,,
"Good flight journey with sufficnet leg room and seat space, but not sure about touch screen panel",Helsinki,Tokyo,International,"I am pleased to say I had a relatively pleasant flight journey from London to Narita un like most other airlines I had used in the past. What pleased me most with this JAL flight was the fact that there were enough leg room and seat space for someone like me , being over 170cm, who would often be troubled with lack of such space thanks to some fellow passengers in front of me who would decide to recline their seat to a great extent without due care. Hence I always get nervous for the first quarter of the flight journey in to find out if the passenger in front of me is going to be a mindless moron who would recline the seat straightaway once the seat belt sign is switched off. In this flight, there was no exception to this. However despite the reclined seat in front of me I was not troubled by the lack of space in this flight possibly due to the good seat design devised by JAL. I still had enough space in front of me and leg room to move about during the whole journey. Another good thing was I could get some sleep and wake up to the time of destination without much interference from the sun glare or some curious passengers itching to opening up window blinds to peak outside every so often ( towards the end of the journey in to Japan). It's a good idea that once you had your main meal, all the lights were out driving the passengers to believe that it's time to take some nap. Maybe I was fortunate enough to be surrounded by passengers with good common sense and decent social  etiquette in this flight alone. I managed to have some sleep during a long flight to Narita. There was a good selection of in-flight entertainment programmes and the seat was comfortable enough. The only issue I had  was to do with the touch screen of the entertainment system. It's a great idea to have a touch screen panel embedded to the seat, but I still prefer the one with remote controller. With the touch panel, depending on what kind of passenger you get behind your seat, if the person happens to be a mindless 'baboon' type who keeps *bashing* the touch screen ( not tapping) with fingers, fists or whatever every time he/she wants to change the channel, that would create a nightmare-ish situation for the poor passenger who is occupying the seat in front of them and it happened to me in this flight. I felt my seat was tapped each time this guy behind me kept changing the channel. Luckily it was just for awhile and most of the passengers were asleep after some hours later.  I do appreciate JAL is trying to keep up with the modern technology and trends, however in my view having the latest gadget does not mean it's the best for the passengers. Anyway I would fly with JAL again possibly in less busy season.",March 2016,"March 28, 2016",4.0,4.0,3.0,4.0,4.0,4.0,,,
